block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
302B,ANCHORVALE LINK,04 TO 06,88,Model A,2007,87.5,340000,2019-07,0.0573088,3 ROOM
211D,COMPASSVALE LANE,07 TO 09,68,Model A,2013,92.58,346888,2019-07,0.0573088,3 ROOM
433A,SENGKANG WEST WAY,22 TO 24,67,Model A,2014,94.25,353000,2019-07,0.0573088,3 ROOM
453D,FERNVALE RD,25 TO 27,67,Model A,2015,95.67,355000,2019-07,0.0573088,3 ROOM
430C,FERNVALE LINK,25 TO 27,67,Model A,2015,94.83,360000,2019-07,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,95.08,400000,2019-07,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,07 TO 09,67,Premium Apartment,2015,95.08,405000,2019-07,0.0573088,3 ROOM
279A,SENGKANG EAST AVE,07 TO 09,67,Premium Apartment,2015,95.08,420000,2019-07,0.0573088,3 ROOM
453D,FERNVALE RD,01 TO 03,67,Model A,2015,94.92,318000,2019-08,0.0573088,3 ROOM
447B,JLN KAYU,22 TO 24,67,Model A,2013,93.25,325000,2019-08,0.0573088,3 ROOM
329A,ANCHORVALE ST,10 TO 12,67,Model A,2015,95,330000,2019-08,0.0573088,3 ROOM
441B,FERNVALE RD,10 TO 12,69,Model A,2012,91.5,332000,2019-08,0.0573088,3 ROOM
453D,FERNVALE RD,07 TO 09,67,Model A,2015,94.92,335000,2019-08,0.0573088,3 ROOM
445A,FERNVALE RD,10 TO 12,68,Model A,2012,92.25,335000,2019-08,0.0573088,3 ROOM
210A,COMPASSVALE LANE,10 TO 12,68,Model A,2013,92.5,342000,2019-08,0.0573088,3 ROOM
438B,SENGKANG WEST AVE,16 TO 18,69,Model A,2011,90.5,345000,2019-08,0.0573088,3 ROOM
329A,ANCHORVALE ST,16 TO 18,67,Model A,2015,95,350000,2019-08,0.0573088,3 ROOM
453A,FERNVALE RD,16 TO 18,67,Model A,2015,94.92,350000,2019-08,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,22 TO 24,67,Model A,2014,93.92,355888,2019-08,0.0573088,3 ROOM
211D,COMPASSVALE LANE,10 TO 12,68,Model A,2013,92.5,358000,2019-08,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,04 TO 06,67,Premium Apartment,2015,95.08,365000,2019-08,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,07 TO 09,67,Premium Apartment,2015,95.25,391888,2019-08,0.0573088,3 ROOM
279A,SENGKANG EAST AVE,04 TO 06,67,Premium Apartment,2015,95,403000,2019-08,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,07 TO 09,67,Premium Apartment,2015,95,410000,2019-08,0.0573088,3 ROOM
279A,SENGKANG EAST AVE,13 TO 15,67,Premium Apartment,2015,95,425000,2019-08,0.0573088,3 ROOM
329A,ANCHORVALE ST,07 TO 09,67,Model A,2015,95,340000,2019-09,0.0573088,3 ROOM
180A,RIVERVALE CRES,10 TO 12,67,Model A,2015,94.5,280000,2019-09,0.0573088,3 ROOM
447B,JLN KAYU,04 TO 06,67,Model A,2013,93.25,310000,2019-09,0.0573088,3 ROOM
450C,SENGKANG WEST WAY,07 TO 09,67,Model A,2014,93.83,312000,2019-09,0.0573088,3 ROOM
329A,ANCHORVALE ST,04 TO 06,67,Model A,2015,94.92,315000,2019-09,0.0573088,3 ROOM
331C,ANCHORVALE ST,01 TO 03,67,Model A,2015,95,315000,2019-09,0.0573088,3 ROOM
432B,SENGKANG WEST WAY,13 TO 15,67,Model A,2014,94.08,320000,2019-09,0.0573088,3 ROOM
447A,JLN KAYU,04 TO 06,67,Model A,2013,93.17,320000,2019-09,0.0573088,3 ROOM
443B,FERNVALE RD,13 TO 15,67,Model A,2012,92.17,325000,2019-09,0.0573088,3 ROOM
453D,FERNVALE RD,04 TO 06,67,Model A,2015,94.83,325000,2019-09,0.0573088,3 ROOM
441B,FERNVALE RD,25 TO 27,69,Model A,2012,91.42,330000,2019-09,0.0573088,3 ROOM
329A,ANCHORVALE ST,13 TO 15,67,Model A,2015,94.92,335000,2019-09,0.0573088,3 ROOM
331C,ANCHORVALE ST,07 TO 09,67,Model A,2015,94.92,336000,2019-09,0.0573088,3 ROOM
329A,ANCHORVALE ST,07 TO 09,67,Model A,2015,94.92,340000,2019-09,0.0573088,3 ROOM
334A,ANCHORVALE CRES,07 TO 09,67,Premium Apartment,2015,95.25,340000,2019-09,0.0573088,3 ROOM
453D,FERNVALE RD,13 TO 15,67,Model A,2015,94.83,345000,2019-09,0.0573088,3 ROOM
438B,SENGKANG WEST AVE,19 TO 21,69,Model A,2011,90.5,348000,2019-09,0.0573088,3 ROOM
453D,FERNVALE RD,16 TO 18,67,Model A,2015,94.83,350000,2019-09,0.0573088,3 ROOM
279A,SENGKANG EAST AVE,01 TO 03,67,Premium Apartment,2015,94.92,368000,2019-09,0.0573088,3 ROOM
434A,FERNVALE RD,16 TO 18,68,Premium Apartment,2013,92.75,368000,2019-09,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,94.92,389888,2019-09,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,94.92,405000,2019-09,0.0573088,3 ROOM
279A,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,94.92,433000,2019-09,0.0573088,3 ROOM
432B,SENGKANG WEST WAY,07 TO 09,67,Model A,2014,94.08,305000,2019-10,0.0573088,3 ROOM
329A,ANCHORVALE ST,04 TO 06,67,Model A,2015,94.83,310000,2019-10,0.0573088,3 ROOM
180B,RIVERVALE CRES,16 TO 18,67,Model A,2015,94.42,310000,2019-10,0.0573088,3 ROOM
445B,FERNVALE RD,04 TO 06,68,Model A,2012,92.08,320000,2019-10,0.0573088,3 ROOM
180A,RIVERVALE CRES,16 TO 18,67,Model A,2015,94.5,320000,2019-10,0.0573088,3 ROOM
439A,SENGKANG WEST AVE,13 TO 15,69,Model A,2011,90.42,325000,2019-10,0.0573088,3 ROOM
