storey,floor area (sqm),flat model,remaining lease (yr),resale price ($),resale registration date,area,lat,lng,nearest_mall,nearest_mall_dist,nearest_MRT,nearest_MRT_dist,dist_to_Orchard
17,74,Model A,62.5,420000,May-21,Toa Payoh,1.3343451,103.8692235,The Poiz[ Singapore,0.4153954241537128,Potong Pasir MRT,0.3548374820305228,5.359244257598915
20,63,Improved,47.75,295000,Apr-21,Toa Payoh,1.3404772,103.8457645,HDB Hub Singapore,0.9352211519742079,Braddell MRT,0.16287808962680625,4.344052231001292
17,74,Model A,62.5,450000,Apr-21,Toa Payoh,1.3332085,103.8683714,The Poiz[ Singapore,0.2600559633048673,Potong Pasir MRT,0.24104276559992877,5.206225645787555
17,68,Model A,94.92,495000,Apr-21,Toa Payoh,1.3347419,103.8787246,The Poiz[ Singapore,1.320123325061304,Bartley MRT,0.8537226971907199,6.239590970562151
17,68,Improved,49.83,328000,Mar-21,Toa Payoh,1.3363419,103.8483275,HDB Hub Singapore,0.44482480941139857,Toa Payoh MRT,0.4572728639305146,4.039827888366251
17,67,Improved,48.83,300000,Mar-21,Toa Payoh,1.3363898,103.8563633,HDB Hub Singapore,1.036034065944042,Toa Payoh MRT,1.0913583573457204,4.521687094239814
20,78,Improved,50.0,310000,Feb-21,Toa Payoh,1.3363688,103.8474016,HDB Hub Singapore,0.4502636794663406,Toa Payoh MRT,0.449135090438643,3.99666685173477
17,68,Improved,46.5,270000,Jan-21,Toa Payoh,1.3377393,103.8508373,HDB Hub Singapore,0.6784093218802384,Braddell MRT,0.5186004813250593,4.3089425025736805
17,67,Improved,49.08,298000,Jan-21,Toa Payoh,1.3363898,103.8563633,HDB Hub Singapore,1.036034065944042,Toa Payoh MRT,1.0913583573457204,4.521687094239814
17,68,Improved,50.17,300000,Dec-20,Toa Payoh,1.3363302,103.8492944,HDB Hub Singapore,0.4658618182535723,Toa Payoh MRT,0.4909733169667416,4.088785639504649
23,68,Improved,50.17,344888,Dec-20,Toa Payoh,1.3363302,103.8492944,HDB Hub Singapore,0.4658618182535723,Toa Payoh MRT,0.4909733169667416,4.088785639504649
20,67,Improved,49.08,280000,Dec-20,Toa Payoh,1.3363898,103.8563633,HDB Hub Singapore,1.036034065944042,Toa Payoh MRT,1.0913583573457204,4.521687094239814
17,67,Improved,47.33,338000,Oct-21,Toa Payoh,1.3379959,103.8444058,HDB Hub Singapore,0.741060830289255,Braddell MRT,0.4319650746299794,4.032570115997693
20,77,Improved,48.33,340000,Oct-21,Toa Payoh,1.3363898,103.8563633,HDB Hub Singapore,1.036034065944042,Toa Payoh MRT,1.0913583573457204,4.521687094239814
17,74,Model A,61.75,438000,Oct-21,Toa Payoh,1.3332642,103.8661489,The Poiz[ Singapore,0.28301273739641447,Potong Pasir MRT,0.4007071160116542,5.019500652317593
17,68,Improved,46.17,270000,May-21,Toa Payoh,1.3377393,103.8508373,HDB Hub Singapore,0.6784093218802384,Braddell MRT,0.5186004813250593,4.3089425025736805
17,74,Model A,62.5,420000,May-21,Toa Payoh,1.3343451,103.8692235,The Poiz[ Singapore,0.4153954241537128,Potong Pasir MRT,0.3548374820305228,5.359244257598915
20,63,Improved,47.75,295000,Apr-21,Toa Payoh,1.3404772,103.8457645,HDB Hub Singapore,0.9352211519742079,Braddell MRT,0.16287808962680625,4.344052231001292
17,74,Model A,62.5,450000,Apr-21,Toa Payoh,1.3332085,103.8683714,The Poiz[ Singapore,0.2600559633048673,Potong Pasir MRT,0.24104276559992877,5.206225645787555
17,68,Model A,94.92,495000,Apr-21,Toa Payoh,1.3347419,103.8787246,The Poiz[ Singapore,1.320123325061304,Bartley MRT,0.8537226971907199,6.239590970562151
17,68,Improved,49.83,328000,Mar-21,Toa Payoh,1.3363419,103.8483275,HDB Hub Singapore,0.44482480941139857,Toa Payoh MRT,0.4572728639305146,4.039827888366251
17,67,Improved,48.83,300000,Mar-21,Toa Payoh,1.3363898,103.8563633,HDB Hub Singapore,1.036034065944042,Toa Payoh MRT,1.0913583573457204,4.521687094239814
20,78,Improved,50.0,310000,Feb-21,Toa Payoh,1.3363688,103.8474016,HDB Hub Singapore,0.4502636794663406,Toa Payoh MRT,0.449135090438643,3.99666685173477
17,68,Improved,46.5,270000,Jan-21,Toa Payoh,1.3377393,103.8508373,HDB Hub Singapore,0.6784093218802384,Braddell MRT,0.5186004813250593,4.3089425025736805
17,67,Improved,49.08,298000,Jan-21,Toa Payoh,1.3363898,103.8563633,HDB Hub Singapore,1.036034065944042,Toa Payoh MRT,1.0913583573457204,4.521687094239814
17,68,Improved,50.17,300000,Dec-20,Toa Payoh,1.3363302,103.8492944,HDB Hub Singapore,0.4658618182535723,Toa Payoh MRT,0.4909733169667416,4.088785639504649
23,68,Improved,50.17,344888,Dec-20,Toa Payoh,1.3363302,103.8492944,HDB Hub Singapore,0.4658618182535723,Toa Payoh MRT,0.4909733169667416,4.088785639504649
20,67,Improved,49.08,280000,Dec-20,Toa Payoh,1.3363898,103.8563633,HDB Hub Singapore,1.036034065944042,Toa Payoh MRT,1.0913583573457204,4.521687094239814
36,68,Model A,95.17,685000,Oct-21,Whampoa,1.3150044,103.8605316,City Square Mall Singapore,0.6262184569303348,Bendemeer MRT,0.3424430239517127,3.4236969176767342
29,62,Model A,81.75,515000,Oct-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
29,67,Model A,95.17,548888,Oct-21,Whampoa,1.3283047,103.8608039,The Poiz[ Singapore,0.7983126860778611,Boon Keng MRT,0.9237692941412959,4.209732131154968
17,59,Improved,50.83,310000,Oct-21,Whampoa,1.3251101,103.8547549,Zhongshan Mall[ Singapore,0.9491263846898973,Boon Keng MRT,0.9492487469149282,3.469755255540626
17,68,Premium Apartment,95.25,647000,Oct-21,Whampoa,1.3203346,103.8598175,City Square Mall Singapore,1.0681202689246143,Boon Keng MRT,0.20340978450734168,3.6085605945705828
35,68,Model A,95.33,688000,Sep-21,Whampoa,1.3150044,103.8605316,City Square Mall Singapore,0.6262184569303348,Bendemeer MRT,0.3424430239517127,3.4236969176767342
29,62,Model A,81.83,555000,Sep-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
17,65,Improved,51.92,320000,Sep-21,Whampoa,1.3234434,103.8690181,The Poiz[ Singapore,0.8657562227105455,Geylang Bahru MRT,0.36228325868535177,4.6713544306906565
29,67,Model A,95.25,540000,Sep-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
29,62,Model A,81.92,550000,Aug-21,Whampoa,1.312127,103.8518016,City Square Mall Singapore,0.4903788382979108,Farrer Park MRT,0.26566301380839513,2.4034415353650758
17,62,Model A,81.83,516000,Aug-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
23,62,Model A,81.92,520000,Aug-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
29,67,Model A,95.33,549888,Aug-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
17,68,Improved,57.25,355000,Jul-21,Whampoa,1.3034881,103.8645209,City Gate Mall Singapore,0.2621805473948247,Nicoll Highway MRT,0.38313973571638654,3.641607425996287
17,67,Model A,95.42,510000,Jul-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
17,67,Model A,95.42,515000,Jul-21,Whampoa,1.3277272,103.8608929,The Poiz[ Singapore,0.8163218782027005,Boon Keng MRT,0.8588989200556536,4.176468400397844
23,70,Premium Apartment,95.08,615000,Jul-21,Whampoa,1.3131343,103.8698693,Aperia Singapore,0.7002888855424291,Kallang MRT,0.2463573661705331,4.3557182075841565
29,70,Premium Apartment,95.0,610000,Jul-21,Whampoa,1.3126024,103.8700432,Aperia Singapore,0.6954019307173812,Kallang MRT,0.19110952539064602,4.361171119039138
26,62,Model A,82.08,528000,Jun-21,Whampoa,1.312127,103.8518016,City Square Mall Singapore,0.4903788382979108,Farrer Park MRT,0.26566301380839513,2.4034415353650758
23,62,Model A,82.08,490000,Jun-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
26,67,Model A,95.5,520000,Jun-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
26,67,Model A,95.5,540000,Jun-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
17,70,Premium Apartment,95.17,600000,May-21,Whampoa,1.3126024,103.8700432,Aperia Singapore,0.6954019307173812,Kallang MRT,0.19110952539064602,4.361171119039138
17,66,Improved,59.17,310000,May-21,Whampoa,1.3247979,103.8578334,The Poiz[ Singapore,1.2745767154807364,Boon Keng MRT,0.6765078443601186,3.707245889742401
20,62,Model A,82.17,548888,Apr-21,Whampoa,1.312127,103.8518016,City Square Mall Singapore,0.4903788382979108,Farrer Park MRT,0.26566301380839513,2.4034415353650758
17,65,Improved,51.25,270000,Apr-21,Whampoa,1.3252261,103.85426,Zhongshan Mall[ Singapore,0.8926189028076786,Boon Keng MRT,1.0014117455294398,3.438278004457902
17,62,Model A,82.33,497000,Mar-21,Whampoa,1.312127,103.8518016,City Square Mall Singapore,0.4903788382979108,Farrer Park MRT,0.26566301380839513,2.4034415353650758
29,62,Model A,82.25,496000,Mar-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
17,76,Improved,52.42,336800,Mar-21,Whampoa,1.322333,103.8700432,The Poiz[ Singapore,1.0135317588855852,Geylang Bahru MRT,0.1992596277340336,4.718026483220434
23,67,Model A,95.75,528000,Mar-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
17,65,Improved,51.92,250000,Mar-21,Whampoa,1.3244305,103.8582094,The Poiz[ Singapore,1.2632126830926103,Boon Keng MRT,0.6185567913483526,3.714888643284201
26,62,Model A,82.42,505000,Feb-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
23,71,Improved,50.0,400000,Jan-21,Whampoa,1.3187168,103.8632528,Aperia Singapore,0.9239416326641189,Boon Keng MRT,0.23322027902432432,3.863704404271291
23,62,Model A,82.5,480000,Jan-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
17,68,Improved,57.83,330000,Dec-20,Whampoa,1.2951327,103.8551409,The South Beach Singapore,0.10345611762821609,Esplanade MRT,0.12476705212131535,2.7793111774839168
17,60,Improved,56.92,325000,Dec-20,Whampoa,1.3052528,103.8629195,City Gate Mall Singapore,0.33683800747691695,Lavender MRT,0.22984862352195876,3.465924381201864
17,62,Model A,82.67,470000,Nov-20,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
23,67,Model A,90.58,530000,Nov-20,Whampoa,1.313266,103.873481,Aperia Singapore,1.0814634241513823,Kallang MRT,0.30860183813691466,4.750230892186476
36,68,Model A,95.17,685000,Oct-21,Whampoa,1.3150044,103.8605316,City Square Mall Singapore,0.6262184569303348,Bendemeer MRT,0.3424430239517127,3.4236969176767342
29,62,Model A,81.75,515000,Oct-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
29,67,Model A,95.17,548888,Oct-21,Whampoa,1.3283047,103.8608039,The Poiz[ Singapore,0.7983126860778611,Boon Keng MRT,0.9237692941412959,4.209732131154968
17,59,Improved,50.83,310000,Oct-21,Whampoa,1.3251101,103.8547549,Zhongshan Mall[ Singapore,0.9491263846898973,Boon Keng MRT,0.9492487469149282,3.469755255540626
17,68,Premium Apartment,95.25,647000,Oct-21,Whampoa,1.3203346,103.8598175,City Square Mall Singapore,1.0681202689246143,Boon Keng MRT,0.20340978450734168,3.6085605945705828
35,68,Model A,95.33,688000,Sep-21,Whampoa,1.3150044,103.8605316,City Square Mall Singapore,0.6262184569303348,Bendemeer MRT,0.3424430239517127,3.4236969176767342
29,62,Model A,81.83,555000,Sep-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
17,65,Improved,51.92,320000,Sep-21,Whampoa,1.3234434,103.8690181,The Poiz[ Singapore,0.8657562227105455,Geylang Bahru MRT,0.36228325868535177,4.6713544306906565
29,67,Model A,95.25,540000,Sep-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
29,62,Model A,81.92,550000,Aug-21,Whampoa,1.312127,103.8518016,City Square Mall Singapore,0.4903788382979108,Farrer Park MRT,0.26566301380839513,2.4034415353650758
17,62,Model A,81.83,516000,Aug-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
23,62,Model A,81.92,520000,Aug-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
29,67,Model A,95.33,549888,Aug-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
17,68,Improved,57.25,355000,Jul-21,Whampoa,1.3034881,103.8645209,City Gate Mall Singapore,0.2621805473948247,Nicoll Highway MRT,0.38313973571638654,3.641607425996287
17,67,Model A,95.42,510000,Jul-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
17,67,Model A,95.42,515000,Jul-21,Whampoa,1.3277272,103.8608929,The Poiz[ Singapore,0.8163218782027005,Boon Keng MRT,0.8588989200556536,4.176468400397844
23,70,Premium Apartment,95.08,615000,Jul-21,Whampoa,1.3131343,103.8698693,Aperia Singapore,0.7002888855424291,Kallang MRT,0.2463573661705331,4.3557182075841565
29,70,Premium Apartment,95.0,610000,Jul-21,Whampoa,1.3126024,103.8700432,Aperia Singapore,0.6954019307173812,Kallang MRT,0.19110952539064602,4.361171119039138
26,62,Model A,82.08,528000,Jun-21,Whampoa,1.312127,103.8518016,City Square Mall Singapore,0.4903788382979108,Farrer Park MRT,0.26566301380839513,2.4034415353650758
23,62,Model A,82.08,490000,Jun-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
26,67,Model A,95.5,520000,Jun-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
26,67,Model A,95.5,540000,Jun-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
17,70,Premium Apartment,95.17,600000,May-21,Whampoa,1.3126024,103.8700432,Aperia Singapore,0.6954019307173812,Kallang MRT,0.19110952539064602,4.361171119039138
17,66,Improved,59.17,310000,May-21,Whampoa,1.3247979,103.8578334,The Poiz[ Singapore,1.2745767154807364,Boon Keng MRT,0.6765078443601186,3.707245889742401
20,62,Model A,82.17,548888,Apr-21,Whampoa,1.312127,103.8518016,City Square Mall Singapore,0.4903788382979108,Farrer Park MRT,0.26566301380839513,2.4034415353650758
17,65,Improved,51.25,270000,Apr-21,Whampoa,1.3252261,103.85426,Zhongshan Mall[ Singapore,0.8926189028076786,Boon Keng MRT,1.0014117455294398,3.438278004457902
17,62,Model A,82.33,497000,Mar-21,Whampoa,1.312127,103.8518016,City Square Mall Singapore,0.4903788382979108,Farrer Park MRT,0.26566301380839513,2.4034415353650758
29,62,Model A,82.25,496000,Mar-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
17,76,Improved,52.42,336800,Mar-21,Whampoa,1.322333,103.8700432,The Poiz[ Singapore,1.0135317588855852,Geylang Bahru MRT,0.1992596277340336,4.718026483220434
23,67,Model A,95.75,528000,Mar-21,Whampoa,1.3273304,103.8604103,The Poiz[ Singapore,0.8842934456120601,Boon Keng MRT,0.8220625729010391,4.107007644028657
17,65,Improved,51.92,250000,Mar-21,Whampoa,1.3244305,103.8582094,The Poiz[ Singapore,1.2632126830926103,Boon Keng MRT,0.6185567913483526,3.714888643284201
26,62,Model A,82.42,505000,Feb-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
23,71,Improved,50.0,400000,Jan-21,Whampoa,1.3187168,103.8632528,Aperia Singapore,0.9239416326641189,Boon Keng MRT,0.23322027902432432,3.863704404271291
23,62,Model A,82.5,480000,Jan-21,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
17,68,Improved,57.83,330000,Dec-20,Whampoa,1.2951327,103.8551409,The South Beach Singapore,0.10345611762821609,Esplanade MRT,0.12476705212131535,2.7793111774839168
17,60,Improved,56.92,325000,Dec-20,Whampoa,1.3052528,103.8629195,City Gate Mall Singapore,0.33683800747691695,Lavender MRT,0.22984862352195876,3.465924381201864
17,62,Model A,82.67,470000,Nov-20,Whampoa,1.3110963,103.8517432,Mustafa Shopping Centre Singapore,0.48097699398560223,Farrer Park MRT,0.3051651558004095,2.356633010945582
23,67,Model A,90.58,530000,Nov-20,Whampoa,1.313266,103.873481,Aperia Singapore,1.0814634241513823,Kallang MRT,0.30860183813691466,4.750230892186476
23,70,Model A,94.33,450000,2017-05,Ang Mo Kio,1.3652927,103.8444284,AMK Hub Singapore,0.6487237977629486,Teck Ghee MRT,0.19756680488933354,6.958979722468684
20,70,Model A,94.33,465000,2017-05,Ang Mo Kio,1.3655146,103.8440661,AMK Hub Singapore,0.660106446461817,Teck Ghee MRT,0.17119185121418903,6.975139326957592
26,70,Model A,94.33,470000,2017-05,Ang Mo Kio,1.3650554,103.8438103,AMK Hub Singapore,0.7158234396688717,Teck Ghee MRT,0.12406243784512162,6.9195183180973325
26,70,Model A,94.33,470000,2017-05,Ang Mo Kio,1.3650554,103.8438103,AMK Hub Singapore,0.7158234396688717,Teck Ghee MRT,0.12406243784512162,6.9195183180973325
20,70,Model A,94.08,465000,2017-08,Ang Mo Kio,1.365584,103.845157,AMK Hub Singapore,0.5706970984710488,Teck Ghee MRT,0.28470675627614483,7.007461267975639
20,70,Model A,94.08,465000,2017-08,Ang Mo Kio,1.3655146,103.8440661,AMK Hub Singapore,0.660106446461817,Teck Ghee MRT,0.17119185121418903,6.975139326957592
23,70,Model A,94.08,480000,2017-08,Ang Mo Kio,1.3652927,103.8444284,AMK Hub Singapore,0.6487237977629486,Teck Ghee MRT,0.19756680488933354,6.958979722468684
26,70,Model A,93.83,510000,2017-11,Ang Mo Kio,1.3655146,103.8440661,AMK Hub Singapore,0.660106446461817,Teck Ghee MRT,0.17119185121418903,6.975139326957592
23,70,Model A,93.75,472000,2017-12,Ang Mo Kio,1.3655146,103.8440661,AMK Hub Singapore,0.660106446461817,Teck Ghee MRT,0.17119185121418903,6.975139326957592
20,70,Model A,93.5,468000,2018-03,Ang Mo Kio,1.3652927,103.8444284,AMK Hub Singapore,0.6487237977629486,Teck Ghee MRT,0.19756680488933354,6.958979722468684
17,70,Model A,93.5,519000,2018-03,Ang Mo Kio,1.3650554,103.8438103,AMK Hub Singapore,0.7158234396688717,Teck Ghee MRT,0.12406243784512162,6.9195183180973325
17,68,New Generation,61.83,310000,2018-04,Ang Mo Kio,1.3735818,103.8581751,Djitsun Mall Singapore,1.1648661023975782,Tavistock MRT,0.5186595562508035,8.275090188499723
20,70,Model A,92.58,400000,2019-02,Ang Mo Kio,1.365584,103.845157,AMK Hub Singapore,0.5706970984710488,Teck Ghee MRT,0.28470675627614483,7.007461267975639
17,70,Model A,92.5,470000,2019-04,Ang Mo Kio,1.3655146,103.8440661,AMK Hub Singapore,0.660106446461817,Teck Ghee MRT,0.17119185121418903,6.975139326957592
20,70,Model A,92.42,500000,2019-04,Ang Mo Kio,1.3650554,103.8438103,AMK Hub Singapore,0.7158234396688717,Teck Ghee MRT,0.12406243784512162,6.9195183180973325
20,70,Model A,91.67,470000,2020-01,Ang Mo Kio,1.365584,103.845157,AMK Hub Singapore,0.5706970984710488,Teck Ghee MRT,0.28470675627614483,7.007461267975639
20,67,Model A,94.92,458888,2020-01,Ang Mo Kio,1.3776837,103.8426804,Broadway Plaza Singapore,0.7366697206060053,Yio Chu Kang MRT,0.5178988245948534,8.282304014114425
17,70,Model A,91.67,469000,2020-02,Ang Mo Kio,1.3655146,103.8440661,AMK Hub Singapore,0.660106446461817,Teck Ghee MRT,0.17119185121418903,6.975139326957592
17,67,Model A,94.83,434000,2020-02,Ang Mo Kio,1.3776837,103.8426804,Broadway Plaza Singapore,0.7366697206060053,Yio Chu Kang MRT,0.5178988245948534,8.282304014114425
20,67,Model A,94.75,445000,2020-03,Ang Mo Kio,1.3776837,103.8426804,Broadway Plaza Singapore,0.7366697206060053,Yio Chu Kang MRT,0.5178988245948534,8.282304014114425
17,67,Model A,94.75,435000,2020-03,Ang Mo Kio,1.3776837,103.8426804,Broadway Plaza Singapore,0.7366697206060053,Yio Chu Kang MRT,0.5178988245948534,8.282304014114425
17,67,Model A,94.67,455000,2020-06,Ang Mo Kio,1.3776837,103.8426804,Broadway Plaza Singapore,0.7366697206060053,Yio Chu Kang MRT,0.5178988245948534,8.282304014114425
17,67,Model A,94.58,448000,2020-06,Ang Mo Kio,1.3776837,103.8426804,Broadway Plaza Singapore,0.7366697206060053,Yio Chu Kang MRT,0.5178988245948534,8.282304014114425
20,67,Model A,94.5,450000,2020-06,Ang Mo Kio,1.3776837,103.8426804,Broadway Plaza Singapore,0.7366697206060053,Yio Chu Kang MRT,0.5178988245948534,8.282304014114425
17,70,Model A,91.08,500000,2020-08,Ang Mo Kio,1.365584,103.845157,AMK Hub Singapore,0.5706970984710488,Teck Ghee MRT,0.28470675627614483,7.007461267975639
20,67,Model A,94.33,472500,2020-08,Ang Mo Kio,1.3776837,103.8426804,Broadway Plaza Singapore,0.7366697206060053,Yio Chu Kang MRT,0.5178988245948534,8.282304014114425
20,67,Model A,94.25,470000,2020-09,Ang Mo Kio,1.3776837,103.8426804,Broadway Plaza Singapore,0.7366697206060053,Yio Chu Kang MRT,0.5178988245948534,8.282304014114425
23,70,Model A,91.0,480000,2020-10,Ang Mo Kio,1.3650554,103.8438103,AMK Hub Singapore,0.7158234396688717,Teck Ghee MRT,0.12406243784512162,6.9195183180973325
17,68,New Generation,61.5,330000,2017-02,Bedok,1.3348078,103.9276769,Djitsun Mall Bedok Singapore,0.9872140708547615,Bedok Reservoir MRT,0.5443713400778682,11.198631719851628
17,69,Model A,92.17,488000,2017-03,Bedok,1.325015,103.934526,Bedok Point Singapore,0.2386232873873952,Bedok MRT,0.5558243816880386,11.659803443931237
17,68,New Generation,60.75,260000,2018-05,Bedok,1.3340175,103.925139,Djitsun Mall Bedok Singapore,1.0045757302193556,Bedok North MRT,0.8002558544125249,10.903149210291478
17,67,New Generation,58.5,300000,2018-07,Bedok,1.3200234,103.9429035,Bedok Point Singapore,1.2907310279389794,Tanah Merah MRT,0.8964601529330906,12.482381517432072
17,82,New Generation,61.58,360000,2018-10,Bedok,1.3296502,103.9211511,Djitsun Mall Bedok Singapore,1.0115586088305224,Bedok North MRT,0.7113977620391416,10.337630766880894
17,62,Model A,90.42,450000,2018-12,Bedok,1.3257543,103.9346514,Bedok Point Singapore,0.26848799951107116,Bedok MRT,0.5923025670887517,11.690190822501135
17,68,New Generation,59.92,295000,2019-03,Bedok,1.3334447,103.9229638,Djitsun Mall Bedok Singapore,1.093881526292757,Bedok North MRT,0.5822028533773268,10.653462318806621
17,69,Model A,90.08,505000,2019-04,Bedok,1.325015,103.934526,Bedok Point Singapore,0.2386232873873952,Bedok MRT,0.5558243816880386,11.659803443931237
17,82,New Generation,57.42,365000,2019-08,Bedok,1.3200234,103.9429035,Bedok Point Singapore,1.2907310279389794,Tanah Merah MRT,0.8964601529330906,12.482381517432072
17,69,Model A,88.83,510000,2020-07,Bedok,1.325015,103.934526,Bedok Point Singapore,0.2386232873873952,Bedok MRT,0.5558243816880386,11.659803443931237
17,68,New Generation,58.25,270000,2020-10,Bedok,1.3334447,103.9229638,Djitsun Mall Bedok Singapore,1.093881526292757,Bedok North MRT,0.5822028533773268,10.653462318806621
36,62,Model A,94.75,540000,2017-05,Bukit Merah,1.282039,103.8296416,Tiong Bahru Plaza Singapore,0.515309150043847,Tiong Bahru MRT,0.5088426662659086,2.453640149943362
29,62,Model A,94.75,550000,2017-05,Bukit Merah,1.281516,103.830022,Tiong Bahru Plaza Singapore,0.585745292864756,Tiong Bahru MRT,0.5807470947377205,2.5079068723865316
17,62,Model A,94.67,543000,2017-06,Bukit Merah,1.281516,103.830022,Tiong Bahru Plaza Singapore,0.585745292864756,Tiong Bahru MRT,0.5807470947377205,2.5079068723865316
20,69,Model A,94.92,590000,2017-06,Bukit Merah,1.2894484,103.8285321,Tiong Bahru Plaza Singapore,0.3615789532568317,Tiong Bahru MRT,0.4492898975795102,1.6578190916281135
29,62,Model A,94.58,515000,2017-07,Bukit Merah,1.282039,103.8296416,Tiong Bahru Plaza Singapore,0.515309150043847,Tiong Bahru MRT,0.5088426662659086,2.453640149943362
23,62,Model A,94.58,540000,2017-07,Bukit Merah,1.281516,103.830022,Tiong Bahru Plaza Singapore,0.585745292864756,Tiong Bahru MRT,0.5807470947377205,2.5079068723865316
26,69,Model A,94.83,590000,2017-07,Bukit Merah,1.2901025,103.8292566,Tiong Bahru Plaza Singapore,0.45510634277328166,Havelock MRT,0.44078802117971766,1.5706068029473843
20,60,Model A,90.42,430000,2017-08,Bukit Merah,1.2827261,103.824674,Tiong Bahru Plaza Singapore,0.5252988943476017,Tiong Bahru MRT,0.41880103728094925,2.4937683375436115
26,62,Model A,94.5,570000,2017-08,Bukit Merah,1.2822322,103.8293203,Tiong Bahru Plaza Singapore,0.48190721955480725,Tiong Bahru MRT,0.4707027488256608,2.4359865747883584
29,69,Model A,94.75,577000,2017-08,Bukit Merah,1.2894484,103.8285321,Tiong Bahru Plaza Singapore,0.3615789532568317,Tiong Bahru MRT,0.4492898975795102,1.6578190916281135
36,68,Premium Apartment,95.0,595000,2017-08,Bukit Merah,1.2734894,103.8072667,Alexandra Retail Centre Singapore,0.6427160665717978,Telok Blangah MRT,0.4225829246793296,4.350836998725298
29,62,Model A,94.42,545000,2017-09,Bukit Merah,1.282039,103.8296416,Tiong Bahru Plaza Singapore,0.515309150043847,Tiong Bahru MRT,0.5088426662659086,2.453640149943362
20,69,Model A,94.67,585000,2017-09,Bukit Merah,1.2901796,103.8285321,Tiong Bahru Plaza Singapore,0.4410937103133033,Havelock MRT,0.5212879517380381,1.578547416780541
