block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
171,BISHAN ST 13,10 TO 12,64,Simplified,1988,6.75,415000,2017-10,0.0573088,3 ROOM
22,SIN MING RD,10 TO 12,67,Improved,1973,5.33,263500,2017-11,0.0573088,3 ROOM
116,BISHAN ST 12,04 TO 06,64,Simplified,1985,6.58,368000,2017-11,0.0573088,3 ROOM
105,BISHAN ST 12,04 TO 06,64,Simplified,1985,6.58,400000,2017-12,0.0573088,3 ROOM
313,SHUNFU RD,04 TO 06,67,New Generation,1985,6.5,442000,2017-12,0.0573088,3 ROOM
150A,BISHAN ST 11,01 TO 03,64,Simplified,1989,7,320000,2018-01,0.0573088,3 ROOM
116,BISHAN ST 12,07 TO 09,64,Simplified,1985,6.5,380000,2018-03,0.0573088,3 ROOM
22,SIN MING RD,10 TO 12,68,Improved,1973,5.33,255000,2018-04,0.0573088,3 ROOM
23,SIN MING RD,04 TO 06,65,Improved,1973,5.33,262000,2018-04,0.0573088,3 ROOM
22,SIN MING RD,07 TO 09,68,Improved,1973,5.33,285000,2018-04,0.0573088,3 ROOM
