block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
82,WHAMPOA DR,07 TO 09,66,Improved,1974,5.33,278000,2018-09,0.0573088,3 ROOM
20,ST. GEORGE'S RD,01 TO 03,67,New Generation,1984,6.42,290000,2018-09,0.0573088,3 ROOM
86,WHAMPOA DR,04 TO 06,66,Improved,1974,5.33,300000,2018-09,0.0573088,3 ROOM
65,KALLANG BAHRU,07 TO 09,65,Improved,1981,6.08,305000,2018-09,0.0573088,3 ROOM
65,KALLANG BAHRU,13 TO 15,65,Improved,1981,6.08,308000,2018-09,0.0573088,3 ROOM
63,KALLANG BAHRU,10 TO 12,65,Improved,1974,5.33,310000,2018-09,0.0573088,3 ROOM
74,WHAMPOA DR,07 TO 09,75,Improved,1981,6.08,310000,2018-09,0.0573088,3 ROOM
34,WHAMPOA WEST,10 TO 12,68,Improved,1972,5.17,310000,2018-09,0.0573088,3 ROOM
34,WHAMPOA WEST,10 TO 12,68,Improved,1972,5.17,316000,2018-09,0.0573088,3 ROOM
34,WHAMPOA WEST,10 TO 12,68,Improved,1972,5.17,336000,2018-09,0.0573088,3 ROOM
20,ST. GEORGE'S RD,04 TO 06,67,New Generation,1984,6.42,340000,2018-09,0.0573088,3 ROOM
8,ST. GEORGE'S LANE,04 TO 06,68,New Generation,1982,6.17,340000,2018-09,0.0573088,3 ROOM
68,GEYLANG BAHRU,16 TO 18,76,Improved,1974,5.33,350000,2018-09,0.0573088,3 ROOM
123,MCNAIR RD,01 TO 03,64,Simplified,1987,6.58,356000,2018-09,0.0573088,3 ROOM
463,CRAWFORD LANE,10 TO 12,60,Improved,1982,6.25,357000,2018-09,0.0573088,3 ROOM
65,KALLANG BAHRU,10 TO 12,75,Improved,1981,6.08,403000,2018-09,0.0573088,3 ROOM
15,FARRER PK RD,13 TO 15,62,Model A,2004,8.33,488000,2018-09,0.0573088,3 ROOM
41,JLN BAHAGIA,01 TO 03,237,Terrace,1972,5.17,1185000,2018-09,0.0573088,3 ROOM
28,JLN BAHAGIA,01 TO 03,53,Standard,1971,5.08,200000,2018-10,0.0573088,3 ROOM
34,JLN BAHAGIA,04 TO 06,56,Standard,1970,5,205000,2018-10,0.0573088,3 ROOM
35,JLN BAHAGIA,01 TO 03,56,Standard,1971,5.08,205000,2018-10,0.0573088,3 ROOM
35,JLN BAHAGIA,04 TO 06,56,Standard,1971,5.08,210000,2018-10,0.0573088,3 ROOM
77,LOR LIMAU,04 TO 06,59,Improved,1973,5.25,235000,2018-10,0.0573088,3 ROOM
77,LOR LIMAU,13 TO 15,59,Improved,1973,5.25,240000,2018-10,0.0573088,3 ROOM
72,GEYLANG BAHRU,04 TO 06,59,Improved,1974,5.33,260000,2018-10,0.0573088,3 ROOM
64,KALLANG BAHRU,10 TO 12,65,Improved,1974,5.33,268000,2018-10,0.0573088,3 ROOM
