block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
441B,FERNVALE RD,25 TO 27,69,Model A,2012,9.08,330000,2019-09,0.0573088,3 ROOM
329A,ANCHORVALE ST,13 TO 15,67,Model A,2015,9.33,335000,2019-09,0.0573088,3 ROOM
331C,ANCHORVALE ST,07 TO 09,67,Model A,2015,9.33,336000,2019-09,0.0573088,3 ROOM
329A,ANCHORVALE ST,07 TO 09,67,Model A,2015,9.33,340000,2019-09,0.0573088,3 ROOM
334A,ANCHORVALE CRES,07 TO 09,67,Premium Apartment,2015,9.42,340000,2019-09,0.0573088,3 ROOM
453D,FERNVALE RD,13 TO 15,67,Model A,2015,9.33,345000,2019-09,0.0573088,3 ROOM
438B,SENGKANG WEST AVE,19 TO 21,69,Model A,2011,9,348000,2019-09,0.0573088,3 ROOM
453D,FERNVALE RD,16 TO 18,67,Model A,2015,9.33,350000,2019-09,0.0573088,3 ROOM
279A,SENGKANG EAST AVE,01 TO 03,67,Premium Apartment,2015,9.33,368000,2019-09,0.0573088,3 ROOM
434A,FERNVALE RD,16 TO 18,68,Premium Apartment,2013,9.17,368000,2019-09,0.0573088,3 ROOM
281A,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,9.33,389888,2019-09,0.0573088,3 ROOM
279C,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,9.33,405000,2019-09,0.0573088,3 ROOM
279A,SENGKANG EAST AVE,10 TO 12,67,Premium Apartment,2015,9.33,433000,2019-09,0.0573088,3 ROOM
432B,SENGKANG WEST WAY,07 TO 09,67,Model A,2014,9.33,305000,2019-10,0.0573088,3 ROOM
329A,ANCHORVALE ST,04 TO 06,67,Model A,2015,9.33,310000,2019-10,0.0573088,3 ROOM
180B,RIVERVALE CRES,16 TO 18,67,Model A,2015,9.33,310000,2019-10,0.0573088,3 ROOM
445B,FERNVALE RD,04 TO 06,68,Model A,2012,9.17,320000,2019-10,0.0573088,3 ROOM
180A,RIVERVALE CRES,16 TO 18,67,Model A,2015,9.33,320000,2019-10,0.0573088,3 ROOM
439A,SENGKANG WEST AVE,13 TO 15,69,Model A,2011,9,325000,2019-10,0.0573088,3 ROOM
447B,JLN KAYU,16 TO 18,67,Model A,2013,9.25,330000,2019-10,0.0573088,3 ROOM
329A,ANCHORVALE ST,04 TO 06,67,Model A,2015,9.33,330000,2019-10,0.0573088,3 ROOM
448B,SENGKANG WEST WAY,10 TO 12,67,Model A,2014,9.25,338000,2019-10,0.0573088,3 ROOM
453D,FERNVALE RD,07 TO 09,67,Model A,2015,9.33,340000,2019-10,0.0573088,3 ROOM
211B,COMPASSVALE LANE,10 TO 12,68,Model A,2013,9.17,345000,2019-10,0.0573088,3 ROOM
