block,street name,storey,floor area (sqm),flat model,lease commence year,remaining lease (yr),resale price ($),resale registration date,rank town,flat type
32,TELOK BLANGAH RISE,01 TO 03,59,Improved,1976,5.58,250000,2018-06,0.0901673,3 ROOM
43,TELOK BLANGAH RISE,01 TO 03,59,Improved,1976,5.5,250000,2018-06,0.0901673,3 ROOM
18,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,5.42,252000,2018-06,0.0901673,3 ROOM
43,TELOK BLANGAH RISE,04 TO 06,59,Improved,1976,5.5,255000,2018-06,0.0901673,3 ROOM
12,TELOK BLANGAH CRES,07 TO 09,59,Improved,1975,5.42,270000,2018-06,0.0901673,3 ROOM
16,TELOK BLANGAH CRES,04 TO 06,76,Improved,1975,5.42,280000,2018-06,0.0901673,3 ROOM
16,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,5.42,285000,2018-06,0.0901673,3 ROOM
28,HOY FATT RD,07 TO 09,60,Standard,1967,4.67,288000,2018-06,0.0901673,3 ROOM
131,JLN BT MERAH,07 TO 09,65,Improved,1976,5.5,300000,2018-06,0.0901673,3 ROOM
20,TELOK BLANGAH CRES,04 TO 06,76,Improved,1975,5.42,302000,2018-06,0.0901673,3 ROOM
16,TAMAN HO SWEE,01 TO 03,54,Standard,1970,5,308800,2018-06,0.0901673,3 ROOM
8,TELOK BLANGAH CRES,04 TO 06,72,Improved,1975,5.42,313000,2018-06,0.0901673,3 ROOM
131,JLN BT MERAH,04 TO 06,65,Improved,1976,5.5,315000,2018-06,0.0901673,3 ROOM
26,JLN KLINIK,07 TO 09,60,Standard,1969,5,320000,2018-06,0.0901673,3 ROOM
34,JLN BT HO SWEE,04 TO 06,59,Standard,1971,5.08,323000,2018-06,0.0901673,3 ROOM
54,TELOK BLANGAH DR,01 TO 03,73,New Generation,1978,5.67,330000,2018-06,0.0901673,3 ROOM
148,SILAT AVE,01 TO 03,67,New Generation,1982,6.25,333000,2018-06,0.0901673,3 ROOM
64,TELOK BLANGAH DR,01 TO 03,67,New Generation,1978,5.75,335000,2018-06,0.0901673,3 ROOM
77,INDUS RD,04 TO 06,63,Improved,1973,5.25,348000,2018-06,0.0901673,3 ROOM
119,BT MERAH VIEW,13 TO 15,65,Improved,1983,6.25,352000,2018-06,0.0901673,3 ROOM
46,JLN BT HO SWEE,07 TO 09,62,Standard,1970,5,362000,2018-06,0.0901673,3 ROOM
58,HAVELOCK RD,16 TO 18,69,Model A,2013,9.33,410000,2018-06,0.0901673,3 ROOM
4,EVERTON PK,04 TO 06,72,New Generation,1980,6.08,420000,2018-06,0.0901673,3 ROOM
61,TELOK BLANGAH HTS,10 TO 12,81,New Generation,1976,5.58,448000,2018-06,0.0901673,3 ROOM
26B,JLN MEMBINA,16 TO 18,60,Model A,2009,8.75,510000,2018-06,0.0901673,3 ROOM
54,HAVELOCK RD,04 TO 06,69,Model A,2013,9.25,525000,2018-06,0.0901673,3 ROOM
52,HAVELOCK RD,04 TO 06,69,Model A,2013,9.33,535000,2018-06,0.0901673,3 ROOM
80C,TELOK BLANGAH ST 31,10 TO 12,68,Premium Apartment,2013,9.33,570000,2018-06,0.0901673,3 ROOM
54,HAVELOCK RD,10 TO 12,69,Model A,2013,9.33,575000,2018-06,0.0901673,3 ROOM
41,KIM CHENG ST,04 TO 06,88,Standard,1973,5.25,580000,2018-06,0.0901673,3 ROOM
80C,TELOK BLANGAH ST 31,37 TO 39,68,Premium Apartment,2013,9.33,620000,2018-06,0.0901673,3 ROOM
136,JLN BT MERAH,10 TO 12,59,Improved,1975,5.42,250000,2018-07,0.0901673,3 ROOM
16,TELOK BLANGAH CRES,04 TO 06,65,Improved,1975,5.42,285000,2018-07,0.0901673,3 ROOM
64,TELOK BLANGAH DR,07 TO 09,67,New Generation,1978,5.75,308000,2018-07,0.0901673,3 ROOM
38,BEO CRES,04 TO 06,59,Standard,1971,5.08,340000,2018-07,0.0901673,3 ROOM
119,BT MERAH VIEW,10 TO 12,65,Improved,1983,6.25,340000,2018-07,0.0901673,3 ROOM
119,BT MERAH VIEW,16 TO 18,65,Improved,1983,6.25,340000,2018-07,0.0901673,3 ROOM
22,HAVELOCK RD,04 TO 06,64,Standard,1969,5,340000,2018-07,0.0901673,3 ROOM
4,JLN BT HO SWEE,07 TO 09,59,Standard,1971,5.17,340000,2018-07,0.0901673,3 ROOM
129,BT MERAH VIEW,13 TO 15,65,Improved,1973,5.33,350000,2018-07,0.0901673,3 ROOM
63,TELOK BLANGAH HTS,07 TO 09,73,New Generation,1976,5.58,350000,2018-07,0.0901673,3 ROOM
